listing_id,published_at,closed_at,status,deal_type,city,district,address,lat,lon,rooms,floor,floors_total,area_total,area_kitchen,price,currency,price_uah,agent_id,agency,contact_phone,source,description
L102588,2024-06-14,2024-07-21,closed,rent,Kyiv,Solomianskyi,"vul. Shevchenka, 22",50.418171,30.589636,5,6,23,57,10,343,USD,12862,AG8721,UrbanHouse,380527060771,portal_a,"Perfect for families. 5-bedroom apartment, 6/23 floor."
L102589,2024-01-24,2024-03-05,withdrawn,sale,Odesa,Malynovskyi,"vul. Soborna, 99",46.461493,30.76543,3,6,21,71,13,2497212,UAH,2497212,AG3626,RealtyPro,380504196640,portal_b,"Modern design, all amenities. Malynovskyi, 71 sq.m."
L102590,2024-03-16,NA,active,rent,Kyiv,Solomianskyi,"vul. Mira, 24",50.379124,30.512294,4,8,8,105,14,556,USD,20850,AG9262,HomeCenter,380876267360,portal_a,"Perfect for families. 4-bedroom apartment, 8/8 floor."
L102591,2024-06-17,NA,withdrawn,sale,Lviv,Shevchenkivskyi,"vul. Khreshchatyk, 86",49.863208,24.02499,4,8,13,90,12,4666268,UAH,4666268,AG4621,CityRealty,380514278803,portal_b,"Spacious apartment near metro. 90 sq.m, 4 rooms. Excellent condition."
L102592,2024-05-13,NA,active,sale,Odessa,Malynovskyi,"vul. Parkova, 127",46.475592,30.74507,2,4,12,67,14,3030299,UAH,3030299,AG6610,UrbanHouse,380802182992,portal_c,"Great location in Odesa. 2 rooms, 4 floor. Well renovated."
L102593,2024-03-02,2024-04-11,closed,rent,Odesa,Malynovskyi,"vul. Mira, 1",46.432972,30.735848,4,3,13,96,12,436,EUR,17789,AG7700,HomeCenter,380576285774,portal_c,"Modern design, all amenities. Malynovskyi, 96 sq.m."
L102594,2024-04-23,2024-06-02,closed,sale,Odesa,Malynovskyi,"vul. Heroiv, 51",46.439683,30.734846,3,16,20,65,16,2914443,UAH,2914443,NA,NA,380851664871,portal_c,"Perfect for families. 3-bedroom apartment, 16/20 floor."
L102595,2024-04-13,NA,withdrawn,sale,Kyiv,Solomianskyi,"vul. Parkova, 18",50.434375,30.486087,2,2,14,29,5,33408,USD,1252800,NA,NA,380735112345,portal_a,"Modern design, all amenities. Solomianskyi, 29 sq.m."
L102596,2024-03-31,NA,withdrawn,rent,Lviv,Frankivskyi,"vul. Heroiv, 51",49.83782,24.010968,5,14,21,81,12,23600,UAH,23600,AG8388,CityRealty,380643979225,portal_a,"Spacious apartment near metro. 81 sq.m, 5 rooms. Excellent condition."
L102597,2024-05-17,NA,active,rent,Lviv,Sykhivskyi,"vul. Teatralna, 116",49.823836,24.016317,2,9,18,54,11,421,EUR,17177,AG1464,CityRealty,380572924073,portal_c,"Spacious apartment near metro. 54 sq.m, 2 rooms. Excellent condition."
L102598,2024-01-28,2024-02-21,closed,rent,Lviv,Halytskyi,"vul. Sichovykh Striltsiv, 7",49.862471,24.006624,2,7,11,64,10,544,USD,20400,AG9080,PrimeEstate,380504233781,portal_a,"Modern design, all amenities. Halytskyi, 64 sq.m."
L102599,2024-05-12,2024-05-29,withdrawn,sale,Kyiv,Holosiivskyi,"vul. Lesi Ukrainky, 44",50.412983,30.592505,3,15,25,72,13,2596762,UAH,2596762,AG6887,HomeCenter,380788637224,portal_a,"Perfect for families. 3-bedroom apartment, 15/25 floor."
L102600,2024-01-24,NA,active,rent,Kyiv,Dniprovskyi,"vul. Parkova, 83",50.429073,30.587822,5,4,12,107,26,687,EUR,28030,AG7062,EstateGroup,380619544460,portal_a,"Modern design, all amenities. Dniprovskyi, 107 sq.m."
L102601,2024-04-01,NA,active,rent,Odesa,Suvorovskyi,"vul. Khreshchatyk, 20",46.444849,30.731846,2,4,15,59,8,16842,UAH,16842,NA,NA,380658782001,portal_c,"Great location in Odesa. 2 rooms, 4 floor. Well renovated."
L102602,2024-04-12,NA,active,rent,Kyiv,Obolonskyi,"vul. Teatralna, 132",NA,30.55292,3,9,15,33,8,7378,UAH,7378,AG6603,RealtyPro,380986664575,portal_a,"Great location in Kyiv. 3 rooms, 9 floor. Well renovated."
L102603,2024-05-02,2024-05-06,closed,rent,Kyiv,Shevchenkivskyi,"vul. Lesi Ukrainky, 103",50.426265,30.453214,2,15,18,33,7,236,USD,8850,AG9723,CityRealty,380512998775,portal_b,"Great location in Kyiv. 2 rooms, 15 floor. Well renovated."
L102604,2024-06-19,2024-07-20,withdrawn,rent,Odesa,Kiiivskyi,"vul. Bandery, 98",46.482535,30.739622,4,5,6,63,11,11539,UAH,11539,AG3824,EstateGroup,380908775268,portal_c,"Modern design, all amenities. Kiiivskyi, 63 sq.m."
L102605,2024-03-13,2024-04-08,closed,rent,Odesa,Malynovskyi,"vul. Lesi Ukrainky, 138",46.48182,30.700147,4,15,18,53,10,335,EUR,13668,AG5366,HomeCenter,380843122558,portal_b,"Great location in Odesa. 4 rooms, 15 floor. Well renovated."
L102606,2024-05-04,NA,active,rent,Kyiv,Holosiivskyi,"vul. Peremohy, 19",50.431897,30.486473,5,10,25,28,4,193,USD,7238,AG9393,PrimeEstate,380675495243,portal_c,Comfortable 5-room apartment in Holosiivskyi district. Total area 28 sq.m.
L102607,2024-05-09,2024-06-04,closed,sale,Kyiv,Holosiivskyi,"vul. Khreshchatyk, 45",50.491767,30.575726,1,9,21,67,10,83800,USD,3142500,NA,NA,380977309620,portal_c,"Modern design, all amenities. Holosiivskyi, 67 sq.m."
L102608,2024-03-12,NA,active,rent,Lviv,Halytskyi,"vul. Peremohy, 41",49.83729,NA,3,6,22,53,8,300,EUR,12240,AG6196,EstateGroup,380555621496,portal_a,"Spacious apartment near metro. 53 sq.m, 3 rooms. Excellent condition."
L102609,2024-02-21,2024-04-14,closed,sale,Lviv,Zaliznychnyi,"vul. Peremohy, 112",49.817135,24.044438,4,7,19,129,27,6463828,UAH,6463828,AG2557,UrbanHouse,380719248513,portal_b,Comfortable 4-room apartment in Zaliznychnyi district. Total area 129 sq.m.
L102610,2024-03-30,NA,active,rent,Kyiv,Shevchenkivskyi,"vul. Peremohy, 122",NA,30.498553,1,11,19,62,11,17863,UAH,17863,AG3652,EstateGroup,380605933405,portal_a,Comfortable 1-room apartment in Shevchenkivskyi district. Total area 62 sq.m.
L102611,2024-05-13,NA,active,rent,Odesa,Kiiivskyi,"vul. Lesi Ukrainky, 136",46.530655,30.726197,5,8,14,58,8,328,USD,12300,AG2741,HomeCenter,380884879722,portal_b,"Great location in Odesa. 5 rooms, 8 floor. Well renovated."
L102612,2024-06-22,2024-07-07,withdrawn,sale,Kyiv,Pecherskyi,"vul. Franka, 125",50.445105,30.452877,2,14,21,66,12,80982,USD,3036825,NA,NA,380738139959,portal_b,"Great location in Kyiv. 2 rooms, 14 floor. Well renovated."
L102613,2024-02-17,NA,active,sale,Lviv,Zaliznychnyi,"vul. Sichovykh Striltsiv, 83",NA,24.042548,4,1,10,57,10,56257,USD,NA,AG7998,HomeCenter,380862031594,portal_c,"Perfect for families. 4-bedroom apartment, 1/10 floor."
L102614,2024-03-23,NA,active,rent,Odesa,Malynovskyi,"vul. Mira, 134",46.500522,30.723812,3,10,22,47,9,314,EUR,12811,AG9105,PrimeEstate,380795776679,portal_b,"Modern design, all amenities. Malynovskyi, 47 sq.m."
L102615,2024-01-31,2024-02-12,closed,rent,Lviv,Sykhivskyi,"vul. Teatralna, 113",49.809065,24.02616,2,14,16,114,17,NA,EUR,NA,NA,NA,380883417410,portal_b,"Modern design, all amenities. Sykhivskyi, 114 sq.m."
L102616,2024-04-17,NA,active,rent,Lviv,Zaliznychnyi,"vul. Sichovykh Striltsiv, 130",49.815749,23.990641,5,1,16,48,12,274,EUR,11179,AG7031,CityRealty,380519225094,portal_a,Comfortable 5-room apartment in Zaliznychnyi district. Total area 48 sq.m.
L102617,2024-01-03,NA,active,sale,Odesa,Malynovskyi,"vul. Teatralna, 102",NA,30.762398,3,18,21,72,17,80992,USD,3037200,AG5985,PrimeEstate,380556925375,portal_b,"Modern design, all amenities. Malynovskyi, 72 sq.m."
L102618,2024-02-12,NA,withdrawn,sale,Lviv,Sykhivskyi,"vul. Shevchenka, 35",49.806727,23.990304,3,12,21,99,25,4113692,UAH,4113692,AG6386,HomeCenter,380585034027,portal_b,"Perfect for families. 3-bedroom apartment, 12/21 floor."
L102619,2024-04-20,NA,withdrawn,rent,Odesa,Suvorovskyi,"vul. Parkova, 29",46.49318,30.752075,2,22,22,45,7,10093,UAH,NA,AG1358,EstateGroup,380701037278,portal_b,"Spacious apartment near metro. 45 sq.m, 2 rooms. Excellent condition."
L102620,2024-02-16,2024-03-04,closed,rent,Odesa,Kiiivskyi,"vul. Sichovykh Striltsiv, 71",46.454185,30.72332,5,19,24,109,15,840,USD,31500,AG9102,PrimeEstate,380713169123,portal_b,"Perfect for families. 5-bedroom apartment, 19/24 floor."
L102621,2024-04-01,2024-04-25,withdrawn,rent,Lviv,Frankivskyi,"vul. Heroiv, 113",49.848363,24.028603,5,13,21,68,12,20682,UAH,20682,AG4102,HomeCenter,380826871458,portal_b,"Modern design, all amenities. Frankivskyi, 68 sq.m."
L102622,2024-01-10,NA,active,rent,Kyiv,Pecherskyi,"vul. Mira, 94",NA,30.575294,3,6,7,107,17,20956,UAH,NA,AG1190,UrbanHouse,380735835202,portal_c,"Spacious apartment near metro. 107 sq.m, 3 rooms. Excellent condition."
L102623,2024-06-05,NA,withdrawn,rent,Lviv,Lychakivskyi,"vul. Bandery, 110",49.839133,23.992876,2,1,5,45,8,360,USD,13500,AG1470,EstateGroup,380861828656,portal_c,"Modern design, all amenities. Lychakivskyi, 45 sq.m."
L102624,2024-06-08,2024-07-20,closed,rent,Lviv,Lychakivskyi,"vul. Parkova, 122",49.866128,24.058073,3,3,14,55,13,10177,UAH,NA,AG8990,EstateGroup,380918273815,portal_a,"Perfect for families. 3-bedroom apartment, 3/14 floor."
L102625,2024-04-18,NA,active,sale,Lviv,Lychakivskyi,"vul. Bandery, 53",49.859017,24.031292,1,10,14,50,11,59100,USD,2216250,AG2856,CityRealty,380787245392,portal_c,"Perfect for families. 1-bedroom apartment, 10/14 floor."
L102626,2024-06-28,NA,withdrawn,rent,Odesa,Kiiivskyi,"vul. Mira, 66",46.532013,30.715831,2,11,15,83,15,642,USD,24075,AG8778,UrbanHouse,380609012554,portal_b,"Perfect for families. 2-bedroom apartment, 11/15 floor."
L102627,2024-06-29,NA,active,sale,Lviv,Halytskyi,"vul. Heroiv, 65",49.810198,NA,1,2,8,89,18,116758,EUR,4763726,AG4192,HomeCenter,380601781873,portal_b,Comfortable 1-room apartment in Halytskyi district. Total area 89 sq.m.
L102628,2024-03-14,NA,active,rent,Lviv,Sykhivskyi,"vul. Mira, 115",49.834945,24.05086,4,5,7,60,12,474,EUR,19339,AG3631,RealtyPro,380988894040,portal_c,"Perfect for families. 4-bedroom apartment, 5/7 floor."
L102629,2024-06-23,NA,active,rent,Kyiv,Sviatoshynskyi,"vul. Sichovykh Striltsiv, 124",50.426988,30.473234,4,1,7,96,24,747,USD,28012,AG5795,PrimeEstate,380975907752,portal_c,Comfortable 4-room apartment in Sviatoshynskyi district. Total area 96 sq.m.
L102630,2024-04-04,2024-05-11,withdrawn,rent,Lviv,Frankivskyi,"vul. Peremohy, 90",49.81248,23.995833,2,2,16,103,14,686,USD,25725,NA,NA,380534046784,portal_c,"Great location in Lviv. 2 rooms, 2 floor. Well renovated."
L102631,2024-06-27,2024-07-08,closed,rent,Lviv,Frankivskyi,"vul. Franka, 74",49.815843,24.019739,5,11,17,68,NA,466,EUR,19013,AG9421,PrimeEstate,380889782721,portal_a,"Perfect for families. 5-bedroom apartment, 11/17 floor."
L102632,2024-01-23,2024-03-01,closed,rent,Lviv,Shevchenkivskyi,"vul. Mira, 142",49.8545,24.012908,3,18,20,37,9,188,EUR,7670,AG6488,EstateGroup,380544583469,portal_a,"Modern design, all amenities. Shevchenkivskyi, 37 sq.m."
L102633,2024-04-14,NA,active,sale,Kyiv,Shevchenkivskyi,"vul. Teatralna, 48",50.433681,30.472154,1,6,18,43,7,46353,USD,1738238,NA,NA,380513883355,portal_b,"Modern design, all amenities. Shevchenkivskyi, 43 sq.m."
L102634,2024-03-04,2024-03-15,closed,rent,Odesa,Suvorovskyi,"vul. Franka, 23",46.51187,30.694578,1,7,7,67,13,18626,UAH,18626,AG2440,RealtyPro,380993054577,portal_a,"Modern design, all amenities. Suvorovskyi, 67 sq.m."
L102635,2024-04-17,2024-06-04,closed,sale,Kyiv,Shevchenkivskyi,"vul. Bandery, 105",50.482487,30.580036,2,9,10,78,16,80265,USD,3009938,AG2743,EstateGroup,380938248919,portal_b,Comfortable 2-room apartment in Shevchenkivskyi district. Total area 78 sq.m.
L102636,2024-01-22,NA,active,rent,Odesa,Malynovskyi,"vul. Lesi Ukrainky, 115",46.493694,30.673361,5,5,16,41,9,8771,UAH,8771,AG6363,HomeCenter,380561698598,portal_c,"Spacious apartment near metro. 41 sq.m, 5 rooms. Excellent condition."
L102637,2024-03-10,2024-05-02,closed,rent,Lwiv,Frankivskyi,"vul. Shevchenka, 107",NA,23.99213,1,9,15,75,11,404,EUR,16483,AG8744,UrbanHouse,380798286669,portal_c,"Great location in Lviv. 1 rooms, 9 floor. Well renovated."
L102638,2024-05-15,NA,active,sale,Lviv,Lychakivskyi,"vul. Sichovykh Striltsiv, 22",49.803495,24.021425,4,16,16,40,6,41277,USD,1547888,AG1656,EstateGroup,380594492910,portal_a,Comfortable 4-room apartment in Lychakivskyi district. Total area 40 sq.m.
L102639,2024-02-14,NA,active,rent,Kyiv,Sviatoshynskyi,"vul. Franka, 89",50.45759,30.590941,4,24,25,96,22,539,USD,NA,AG9754,EstateGroup,380596593054,portal_a,Comfortable 4-room apartment in Sviatoshynskyi district. Total area 96 sq.m.
L102640,2024-04-04,NA,withdrawn,rent,Odesa,Malynovskyi,"vul. Peremohy, 100",NA,30.755701,2,4,8,113,18,997,USD,37388,AG9102,RealtyPro,380511993079,portal_c,"Great location in Odesa. 2 rooms, 4 floor. Well renovated."
L102641,2024-01-05,2024-02-16,closed,rent,Odesa,Kiiivskyi,"vul. Sichovykh Striltsiv, 62",46.443045,30.677746,1,1,6,94,13,736,EUR,30029,AG5933,RealtyPro,380819323934,portal_a,"Perfect for families. 1-bedroom apartment, 1/6 floor."
L102642,2024-02-19,NA,active,rent,Lviv,Halytskyi,"vul. Franka, 8",49.804488,24.014657,3,4,15,157,39,1250,USD,46875,AG8576,CityRealty,380704860334,portal_c,Comfortable 3-room apartment in Halytskyi district. Total area 157 sq.m.
L102643,2024-02-21,2024-03-12,closed,rent,Odesa,Suvorovskyi,"vul. Soborna, 40",46.450154,30.674287,4,1,5,54,11,288,EUR,11750,AG3579,EstateGroup,380691838806,portal_a,"Perfect for families. 4-bedroom apartment, 1/5 floor."
L102644,2024-04-12,2024-04-28,closed,sale,Odesa,Suvorovskyi,"vul. Lesi Ukrainky, 36",46.442472,30.760567000000002,5,3,5,70,15,3071254,UAH,3071254,AG1456,CityRealty,380606643838,portal_c,"Perfect for families. 5-bedroom apartment, 3/5 floor."
L102645,2024-01-05,NA,active,rent,Lviv,Zaliznychnyi,"vul. Bandery, 24",49.843413,24.001058,1,4,5,96,14,520,USD,19500,AG5817,UrbanHouse,380782873113,portal_b,"Great location in Lviv. 1 rooms, 4 floor. Well renovated."
L102646,2024-02-11,2024-02-15,withdrawn,sale,Kyiv,Desnianskyi,"vul. Shevchenka, 57",50.402616,30.514709,5,8,9,93,17,106100,EUR,4328880,AG5347,UrbanHouse,380872748298,portal_b,"Modern design, all amenities. Desnianskyi, 93 sq.m."
L102647,2024-02-15,2024-04-14,closed,rent,Odesa,Malynovskyi,"vul. Khreshchatyk, 89",NA,30.718068,4,5,16,72,14,22888,UAH,22888,NA,RealtyPro,380845097797,portal_a,"Perfect for families. 4-bedroom apartment, 5/16 floor."
L102648,2024-03-17,2024-04-16,closed,sale,Lviv,Lychakivskyi,"vul. Franka, 4",49.823754,24.035693,5,15,20,113,NA,6120213,UAH,6120213,AG2676,CityRealty,380904401956,portal_a,"Spacious apartment near metro. 113 sq.m, 5 rooms. Excellent condition."
L102649,2024-06-28,NA,withdrawn,sale,Odesa,Malynovskyi,"vul. Heroiv, 15",46.456686,30.676335,2,4,9,51,12,2495910,UAH,2495910,AG7464,HomeCenter,380542543984,portal_a,"Great location in Odesa. 2 rooms, 4 floor. Well renovated."
L102650,2024-01-09,NA,active,sale,Lviv,Zaliznychnyi,"vul. Lesi Ukrainky, 134",49.803095,24.03899,2,5,7,72,9,88882,USD,3333075,AG8283,RealtyPro,380764507982,portal_b,"Perfect for families. 2-bedroom apartment, 5/7 floor."
L102651,2024-04-30,NA,withdrawn,sale,Kyiv,Holosiivskyi,"vul. Khreshchatyk, 5",50.455598,30.520972,3,8,25,49,11,2164651,UAH,2164651,AG9010,EstateGroup,380568248334,portal_c,"Great location in Kyiv. 3 rooms, 8 floor. Well renovated."
L102652,2024-02-28,NA,withdrawn,sale,Odesa,Suvorovskyi,"vul. Shevchenka, 10",46.463715,30.72391,1,6,13,33,5,35316,USD,1324350,AG5754,HomeCenter,380762932446,portal_a,"Modern design, all amenities. Suvorovskyi, 33 sq.m."
L102653,2024-03-08,NA,active,rent,Odesa,Prymorskyi,"vul. Soborna, 18",46.490166,30.760598,5,4,6,78,19,612,EUR,24970,AG7048,EstateGroup,380722275368,portal_a,Comfortable 5-room apartment in Prymorskyi district. Total area 78 sq.m.
L102654,2024-04-16,NA,withdrawn,rent,Odesa,Suvorovskyi,"vul. Soborna, 33",46.481668,30.737047,1,24,25,55,11,316,USD,11850,AG9415,HomeCenter,380769971596,portal_c,"Modern design, all amenities. Suvorovskyi, 55 sq.m."
L102655,2024-05-25,NA,active,rent,Odesa,Malynovskyi,"vul. Khreshchatyk, 92",46.490776,30.764408,3,8,8,74,18,615,USD,23062,AG8892,UrbanHouse,380918957666,portal_b,"Great location in Odesa. 3 rooms, 8 floor. Well renovated."
L102656,2024-02-16,2024-02-17,withdrawn,rent,Kyiv,Sviatoshynskyi,"vul. Heroiv, 146",50.450154,30.579187,4,5,6,55,10,264,EUR,10771,AG7647,UrbanHouse,380965408143,portal_b,"Great location in Kyiv. 4 rooms, 5 floor. Well renovated."
L102657,2024-03-07,NA,active,rent,Kyiv,Desnianskyi,"vul. Lesi Ukrainky, 146",50.501665,30.591318,1,21,25,30,4,7745,UAH,7745,AG5077,PrimeEstate,380809975149,portal_c,"Perfect for families. 1-bedroom apartment, 21/25 floor."
L102658,2024-03-03,2024-04-19,closed,rent,Kyiv,Solomianskyi,"vul. Sichovykh Striltsiv, 105",50.456001,30.523311,4,6,6,68,12,470,USD,17625,AG1823,UrbanHouse,380538361738,portal_c,"Great location in Kyiv. 4 rooms, 6 floor. Well renovated."
L102659,2024-05-06,2024-05-26,closed,sale,Lwiv,Lychakivskyi,"vul. Teatralna, 62",49.802389,24.064361,2,22,25,79,16,93876,EUR,3830141,AG3541,HomeCenter,380771161239,portal_b,"Great location in Lviv. 2 rooms, 22 floor. Well renovated."
L102660,2024-01-29,NA,active,sale,Lviv,Frankivskyi,"vul. Peremohy, 13",49.804057,23.990404,1,2,8,60,10,74381,EUR,3034745,AG1282,RealtyPro,380882193185,portal_a,"Perfect for families. 1-bedroom apartment, 2/8 floor."
L102661,2024-02-03,2024-02-22,closed,sale,Odesa,Prymorskyi,"vul. Heroiv, 10",46.517847,30.765891,1,11,16,76,13,95184,USD,3569400,NA,NA,380639119111,portal_b,"Modern design, all amenities. Prymorskyi, 76 sq.m."
L102662,2024-01-15,NA,active,sale,Kyiv,Holosiivskyi,"vul. Franka, 117",50.520087,30.584185,5,8,9,68,16,65375,USD,2451562,AG7010,EstateGroup,380928594254,portal_a,"Spacious apartment near metro. 68 sq.m, 5 rooms. Excellent condition."
L102663,2024-01-25,2024-03-02,closed,rent,Kyiv,Pecherskyi,"vul. Lesi Ukrainky, 67",50.419228,NA,4,7,8,52,9,NA,USD,NA,AG3721,PrimeEstate,380886382454,portal_a,"Great location in Kyiv. 4 rooms, 7 floor. Well renovated."
L102664,2024-02-12,NA,active,rent,Lviv,Lychakivskyi,"vul. Lesi Ukrainky, 46",NA,24.049832,4,3,16,176,31,1492,USD,55950,AG1511,EstateGroup,380505197470,portal_c,"Great location in Lviv. 4 rooms, 3 floor. Well renovated."
L102665,2024-06-09,NA,active,sale,Kyiv,Holosiivskyi,"vul. Franka, 71",50.47818,30.561647,2,5,8,66,12,81719,EUR,3334135,AG3138,HomeCenter,380932001187,portal_c,"Spacious apartment near metro. 66 sq.m, 2 rooms. Excellent condition."
L102666,2024-06-03,2024-07-18,closed,sale,Odesa,Malynovskyi,"vul. Franka, 83",46.464949,30.706953,2,6,20,108,19,133015,USD,4988062,AG1534,PrimeEstate,380601935186,portal_b,"Great location in Odesa. 2 rooms, 6 floor. Well renovated."
L102667,2024-04-22,2024-05-24,withdrawn,rent,Lviv,Frankivskyi,"vul. Franka, 58",49.858747,24.029134,4,2,15,74,14,474,EUR,19339,AG4999,PrimeEstate,380732310753,portal_c,"Perfect for families. 4-bedroom apartment, 2/15 floor."
L102668,2024-02-23,NA,active,rent,Odesa,Prymorskyi,"vul. Khreshchatyk, 141",NA,30.691787,3,22,23,119,19,752,EUR,30682,AG4863,CityRealty,380687982268,portal_a,"Modern design, all amenities. Prymorskyi, 119 sq.m."
L102669,2024-06-20,2024-07-26,closed,rent,Kyiv,Desnianskyi,"vul. Khreshchatyk, 17",50.439649,30.46716,2,7,15,38,7,302,USD,11325,AG5354,RealtyPro,380521027438,portal_b,Comfortable 2-room apartment in Desnianskyi district. Total area 38 sq.m.
L102670,2024-05-30,NA,withdrawn,rent,Odesa,Malynovskyi,"vul. Khreshchatyk, 104",46.492047,30.759974,4,4,6,53,11,348,EUR,14198,AG4619,UrbanHouse,380799089397,portal_a,"Great location in Odesa. 4 rooms, 4 floor. Well renovated."
L102671,2024-05-14,2024-06-27,closed,rent,Kyiv,Solomianskyi,"vul. Shevchenka, 10",50.476836,30.555577,3,22,23,104,23,626,EUR,25541,AG1752,PrimeEstate,380593349063,portal_c,"Modern design, all amenities. Solomianskyi, 104 sq.m."
L102672,2024-02-26,NA,active,sale,Kyiv,Podilskyi,"vul. Khreshchatyk, 101",50.379594,30.481274,3,6,9,98,13,98601,USD,3697538,AG5261,CityRealty,380532769706,portal_b,"Great location in Kyiv. 3 rooms, 6 floor. Well renovated."
L102673,2024-05-21,NA,active,rent,Lviv,Zaliznychnyi,"vul. Lesi Ukrainky, 27",49.816696,23.990974,5,3,7,88,11,26459,UAH,26459,AG3701,CityRealty,380533142509,portal_b,"Modern design, all amenities. Zaliznychnyi, 88 sq.m."
L102674,2024-03-20,2024-04-29,closed,sale,Lviv,Sykhivskyi,"vul. Heroiv, 1",49.835155,23.991664,3,6,17,52,7,61149,USD,2293088,AG2771,CityRealty,380845758212,portal_c,"Modern design, all amenities. Sykhivskyi, 52 sq.m."
L102675,2024-03-20,NA,active,sale,Kyiv,Obolonskyi,"vul. Shevchenka, 7",50.510856,30.488296,5,6,21,53,7,2912405,UAH,2912405,NA,NA,380733922397,portal_b,"Spacious apartment near metro. 53 sq.m, 5 rooms. Excellent condition."
L102676,2024-03-01,2024-04-15,closed,rent,Lviv,Shevchenkivskyi,"vul. Lesi Ukrainky, 30",49.870673,24.064116,2,8,14,131,16,800,USD,NA,NA,NA,380685176232,portal_b,"Spacious apartment near metro. 131 sq.m, 2 rooms. Excellent condition."
L102677,2024-06-17,NA,active,rent,Kyiv,Podilskyi,"vul. Soborna, 144",50.512797,30.554058,1,2,5,76,12,666,USD,24975,AG8956,HomeCenter,380749488039,portal_a,"Perfect for families. 1-bedroom apartment, 2/5 floor."
L102678,2024-01-29,NA,active,sale,Odesa,Kiiivskyi,"vul. Shevchenka, 14",46.500056,30.739762,4,8,12,57,8,65820,USD,2468250,AG5029,CityRealty,380921322770,portal_a,"Perfect for families. 4-bedroom apartment, 8/12 floor."
L102679,2024-01-28,NA,active,sale,Kyiv,Pecherskyi,"vul. Khreshchatyk, 140",50.405168,30.482881,4,10,15,39,7,51932,EUR,2118826,AG8930,RealtyPro,380685430828,portal_c,Comfortable 4-room apartment in Pecherskyi district. Total area 39 sq.m.
L102680,2024-03-11,2024-04-13,closed,rent,Kyiv,Darnytskyi,"vul. Soborna, 59",50.506606,30.500543,4,5,6,75,11,371,EUR,15137,AG5493,RealtyPro,380764281581,portal_b,Comfortable 4-room apartment in Darnytskyi district. Total area 75 sq.m.
L102681,2024-06-23,2024-08-13,closed,rent,Lviv,Sykhivskyi,"vul. Soborna, 31",49.857212,NA,1,9,23,97,12,764,EUR,31171,AG8293,CityRealty,380789080316,portal_b,"Spacious apartment near metro. 97 sq.m, 1 rooms. Excellent condition."
L102682,2024-06-15,NA,active,rent,Lviv,Shevchenkivskyi,"vul. Peremohy, 60",49.846503,24.016815,3,11,17,129,27,752,EUR,30682,AG9948,EstateGroup,380515354999,portal_c,"Great location in Lviv. 3 rooms, 11 floor. Well renovated."
